r,ITC1,ITC2,ITC3,ITC4,ITF1,ITF2,ITF3,ITF4,ITF5,ITF6,ITG1,ITG2,ITH0,ITH3,ITH4,ITH5,ITI1,ITI2,ITI3,ITI4
74,0.980109499266038,1.751979264018945,0.7118698730942535,0.7668013795399605,2.622453672991751,0.7751489980911936,0.5105975565667762,0.9393091558019266,2.288590978302958,1.0347409835415933,0.5562233904217107,1.6957033894527263,0.6477494264994929,1.0949966350534743,1.0537291861540117,2.1241309778924706,2.5603298560321,1.336557679958549,1.1174671233958968,2.7328815006489044
75,0.9796742100921485,1.703448445294932,0.723564902375254,0.7565089599469648,2.6665672719451603,0.8490241552442679,0.6651417556893142,0.9555465553064117,2.2292481758108567,1.134654150784849,0.690507658105591,1.8768845069396503,0.6992833618070211,1.151914297572457,1.1832024501034077,2.123647861920267,2.523699929206598,1.4442220892451405,1.2057854697670487,2.7516492053491253
76,0.9479457828342875,1.7603101797376517,0.7012100114599572,0.7893426529305928,2.618405999277116,0.7293467369355386,0.4908446194075766,0.8928843867365968,2.3192909160442143,0.9650255004187915,0.4945767564477044,1.6301174249142896,0.6361685805842574,1.0713909923138547,1.0146007057030086,2.10586712659541,2.54475857141415,1.2969272085214707,1.1090196306746396,2.678442172088893
77,0.9806341666834838,1.764124411838555,0.6794893273482324,0.7508993353510984,2.5789029808449633,0.8079074872566112,0.5764408702880337,0.9453562496781984,2.2459835515224404,1.2610815525557002,0.7491856101868481,1.6950972380242613,0.6910291711699932,1.1022082610187423,1.0533234251184183,2.1157208658520217,2.504024637478395,1.3358892262041988,1.0814233498438952,2.7534323273243855
78,0.9531116564403488,1.703618811826725,0.7531284019407097,0.7517552523459942,2.6641212271973504,0.7646102634879107,0.5999598990365109,0.8678044627743743,2.2224945101059723,0.994352457779476,0.5519292417402097,1.8048707287963515,0.7028993807184425,1.095968881956086,1.155551801287028,2.100476339083774,2.496815000115203,1.3609414003267666,1.1710911446802608,2.6600352558358735
79,0.9449371570784267,1.710463960704861,0.7761879930126548,0.7292015843200431,2.6344542495795737,0.7478625121639749,0.6384116747498528,0.8065862283457954,2.189477274129062,0.8047382019453206,0.45704606240747186,1.7432601053514138,0.7159023480808363,1.0403852557457152,1.1385010313505204,2.0814833787504288,2.4460491403442948,1.3072051832579303,1.1297761843857181,2.605658324019923
80,1.0026745192711035,1.7711235841075106,0.6986982568250334,0.781255110699027,2.6158783249672495,0.8318086936188899,0.6634177222036318,1.0045579291692401,2.2903639022655775,1.3003945950731912,0.774098127961886,1.7556060791767871,0.6722242134698632,1.1574607075128895,1.0710536904679842,2.1369687916724636,2.563685129053287,1.3901415334817937,1.1299860028517739,2.804161454080499
81,0.9176013282583901,1.7531256537395978,0.7228999611396414,0.7643701439083995,2.5861044959695594,0.680905664366292,0.5388982377597399,0.8236275794396073,2.2849072426722783,0.8343665121542077,0.3821954747856673,1.55778069337777,0.6476526159758663,1.0180642991810755,0.9912953996222833,2.083062812560317,2.489047186235223,1.235476809304017,1.0635110020326486,2.61501588116001
82,0.9961731233436709,1.7028145126244796,0.7535822377681283,0.7868647352948945,2.70411202375596,0.869891189798924,0.660894439448361,1.0160485452093533,2.273628526553994,1.1556862397977723,0.7812820576225399,1.940045475840179,0.6815321126521084,1.2123495649810467,1.200932715452973,2.145012128309118,2.58336042078149,1.4985211010176425,1.2543481227749287,2.803739038533831
83,0.9585959784890068,1.7671768427335173,0.7208075512601136,0.7656508960550724,2.592786695373974,0.7835447054213267,0.6403519846420487,0.9260964728298543,2.2676376727331236,0.9780907756262879,0.6236376950410645,1.6791668361777763,0.6745177241960121,1.0737361130614096,1.0366784162175058,2.105138017559126,2.5095639962611913,1.3301827114172449,1.0761521631013555,2.7393252927474543
84,1.0370112910704907,1.7106899055202307,0.787060581313186,0.8384310868277294,2.7556813232556503,0.9253183011572055,0.6281961870864955,1.0756230342396693,2.348560880856241,1.4082298120085386,0.9167485676583446,2.009596512490261,0.6549383167963145,1.3037985333299362,1.2220453655278916,2.1739198009836,2.652186771142141,1.5546394075201786,1.3188646077201738,2.8572017073966394
85,0.9078041792429441,1.6812570822504598,0.7439813683362373,0.7574557370460259,2.65943864515201,0.7687932689232418,0.5571507049965262,0.8711165148150208,2.2512587649880555,0.7996430309134853,0.4306000448417403,1.8085370247001373,0.6689347786717035,1.112649535795601,1.1078020094560705,2.0788348583997984,2.4753770815518408,1.3757307885543217,1.1618369482098854,2.6641720184245137
86,0.9860928728630616,1.7652958469109874,0.6907047403559112,0.7608971884541019,2.596346084947697,0.8301282462893691,0.6665675590268009,0.9866208850290352,2.2608840070282397,1.207705988748667,0.7806943432454743,1.7282324017406743,0.6861151547232637,1.1070709352033297,1.064738341507155,2.1268201214313645,2.5438061470490334,1.375935952118023,1.1085472847458153,2.7866021586345195
87,0.9883870690219322,1.7037591366619622,0.7151953164889892,0.7436173720637562,2.6589878587183597,0.838491015180852,0.5591774943057687,0.952283529908218,2.210515087235295,1.29139392151451,0.7971262615249951,1.8832283625263808,0.7162576425659138,1.1762564168324474,1.177924287584678,2.1175098299864445,2.506493341616436,1.4306171330327844,1.1896563485307377,2.750474586969646
88,0.9811877402811993,1.7746000765258714,0.730546734703687,0.7956708984427399,2.6260924834363393,0.8104095277951092,0.572120174768687,0.9774788362692456,2.3114017153718116,1.0602373971938994,0.5972772304879552,1.7313390264347626,0.6564286017537931,1.1257130306878096,1.0549896025848393,2.126755996406716,2.563190589053479,1.3783768755975774,1.1232714934484842,2.78332472909017
89,0.9807730773710347,1.7704685854229443,0.6865311298158449,0.7739698843567702,2.5945199335408806,0.8204991703517182,0.6846894088835838,0.9533473652874412,2.2794565877166715,1.0884715134181673,0.6349694343723749,1.6937970604120496,0.6681896911010251,1.0866535338786831,1.0617592621175627,2.1265820125275936,2.5311707160706844,1.3564486766438926,1.108271830133186,2.75896101748814
90,0.9088157706498328,1.6804601140525985,0.7761647008379552,0.7508763191317478,2.66035221743505,0.706050475382354,0.5407071345301745,0.8226496824221324,2.2424673024083903,0.877783619632256,0.48841824894315644,1.737536339947106,0.6729267991080911,1.0908740202601628,1.110051206155446,2.0789832208016867,2.4821241693806626,1.320069439427976,1.161987715566861,2.6043891216372406
91,0.9752618644490879,1.7597536089411623,0.675719548835672,0.7356308936674035,2.5672863487257573,0.81031534701665,0.6247025346644305,0.9284720883815641,2.2238736300944373,1.2237116750255392,0.6969216614353866,1.667567505775839,0.701447377110044,1.0506696246055893,1.0485869133977965,2.108731513592226,2.489115400975205,1.3251112287125295,1.065344311264425,2.7366704398955592
92,0.9806135092300515,1.6844770271519742,0.7500576425121837,0.7880635644158777,2.717131377104693,0.7973628491324826,0.5787901980049551,0.9352306344506096,2.293317422795304,0.9739420928451675,0.6060829623478255,1.873110294530292,0.6545555318012863,1.172841557675258,1.1831270975799562,2.1354418295666986,2.5758119203180367,1.4337287414351272,1.24747869846384,2.721294150028924
93,0.9842178196455726,1.702959020771847,0.7589569771272512,0.7772026551521509,2.6868905341552236,0.814454130548321,0.6410713462137703,0.9306367195520951,2.2593443791526457,1.0637234205310462,0.6443959773230292,1.8650811903841817,0.6865086525978695,1.1534845799299906,1.1921799379006595,2.135447149730141,2.553143358885859,1.429832380920258,1.232684032713181,2.7350060223552943
94,0.9113942663538174,1.7400890984238213,0.7306983445117585,0.7326176854377777,2.5700739861458906,0.6848523266640196,0.49715646204121694,0.8400017831086348,2.2418992573194916,0.9674327406471112,0.4752130215579651,1.5744046259791713,0.6804179963642565,1.0158008198795567,0.9839545188059224,2.0704259960652807,2.4751400852209904,1.2333780805341055,1.0379066817857616,2.628306160117017
95,0.9743639103950081,1.713372844345775,0.706627279487223,0.7244092104838715,2.6339089407094387,0.8342446365753207,0.6672677532144397,0.9147907348875016,2.182529404426283,1.0888763365802796,0.6453167081672817,1.8342199030329596,0.7189544925229875,1.1061857194853273,1.1686082680386087,2.104750602100089,2.4756140675078164,1.4035838962011244,1.1627264839240796,2.7161662649366822
96,0.9174731088907346,1.7485220464543487,0.7223530928702792,0.7538002621250323,2.5824622974268587,0.6855079204421662,0.5270727133193822,0.8361436390637704,2.2706386613022165,0.8990241886921748,0.4826132646429076,1.5706617185572793,0.6575133058434474,1.0201719210305595,0.990359858097943,2.0799629533973127,2.488269246113194,1.2399222452939138,1.0571702289137173,2.6257951630802197
97,0.9989472407051119,1.7716652078698176,0.6933956705466889,0.7812164444638271,2.6113112563377836,0.8245669413758034,0.6092466775654936,0.9896759273080676,2.290169698267682,1.309119861332267,0.7963837446035148,1.7404689109438196,0.6716268675901294,1.1465606614988308,1.068323845281798,2.1345475119378277,2.553833512492407,1.3791475349663345,1.1245198976794957,2.791659156719058
98,0.9700549456960107,1.702935822927218,0.7446346768666957,0.782072361458723,2.697385062214659,0.790064480665278,0.5714625962280875,0.9235430519141566,2.2666806568512143,1.0730609702056888,0.6256852126133946,1.8610837966097837,0.6845842570942599,1.1513899104555543,1.1737807091051542,2.1220881396240285,2.550134185621278,1.4140498850833565,1.2182036313281253,2.7099654601750407
99,0.9716323610124424,1.7628312272105662,0.7145490733722335,0.7476311613754321,2.5749852367110324,0.7696109537958291,0.653349758308017,0.8918730089852486,2.2413404063503326,1.0184733280275569,0.5764259497485016,1.6444389136115307,0.68525842276749,1.0400193982366979,1.0540681949658166,2.1148855444716217,2.507183495222982,1.298841331343299,1.0814922134970522,2.7100929147487185
100,0.944665729427278,1.6888765698135837,0.7470585758367626,0.8013508396059986,2.709552124235163,0.7540135193018452,0.5097028896750591,0.8955357442289977,2.3115070716824313,0.9493643637339508,0.5090758519710714,1.8139711137014771,0.6480655086048736,1.1501864293219468,1.1428341299169391,2.11456529561361,2.558152389011202,1.39542259809848,1.2332438934448664,2.672234825038893
101,0.9893203700357567,1.7032248392219533,0.7198834690746925,0.7627482011732378,2.6700731288963993,0.8444284599103895,0.6020796532528798,0.9396660117933777,2.2381123620485175,1.206091253430361,0.7125862254047197,1.8604494576691706,0.7027270215958573,1.1421696287584209,1.181780616758375,2.1244292149859754,2.517669382603295,1.434921344132488,1.205654002792839,2.7384568425292626
102,0.9463615149144573,1.7358936203858537,0.7232144790279682,0.7166130168409022,2.5725369439432604,0.7308345860253198,0.5412131070817323,0.8552359648424851,2.2197885409153013,0.9058396256677106,0.43368396005771165,1.610919332064983,0.6948157429965807,1.0116000371164835,1.0263446851522178,2.09171018792842,2.480197374129882,1.2566233157056532,1.0467949715744689,2.6575866426254167
103,0.9102683663173817,1.6786683549229298,0.802139696783647,0.7282922326205943,2.6379387922195594,0.687972795252647,0.5707071434008585,0.7883711304135256,2.211565123424536,0.8407891210266507,0.3995318133416976,1.701603482509325,0.6840096391312059,1.070666975246657,1.0950271937166196,2.062801457937982,2.4471978647579364,1.2851402602801494,1.1295903201301147,2.5725333411572677
104,1.0147847338447016,1.7772074458396423,0.7343018214364146,0.8064827392505252,2.6410489611216255,0.830650213912363,0.678019109996965,0.9980129145760094,2.3271800752014853,1.1775030279863754,0.7777490795812775,1.7521757799745104,0.6499841826109072,1.1459430595826372,1.0844752733911567,2.152777472299886,2.6085242585662356,1.3971817036419445,1.1677228711608858,2.8008641558894114
105,0.9633669432382901,1.7730759547367148,0.7060157892543908,0.7847817251645548,2.60416461020336,0.7427888967312359,0.609241121650996,0.8746805885004383,2.2952349475463465,0.8462457222048502,0.4795373272987278,1.6309048578059497,0.6617452719581387,1.046346760968469,1.0413647295512671,2.1130810344825606,2.521527675473666,1.2885441052573052,1.0936405539510232,2.676351828815206
106,1.001768524764726,1.7028080480283734,0.7489808768803675,0.7856376421594509,2.703503254276078,0.8611428940209753,0.6227589480587945,1.0123906274471395,2.271745906129878,1.3146205785998153,0.81127661681131,1.9447709337604555,0.6893101315352347,1.2367637005263699,1.198473695665841,2.143390413495367,2.5746574797640966,1.489599481944267,1.248907058931071,2.8023482051775783
107,0.8882343295785591,1.7336128127205246,0.7382224139308086,0.705914695695971,2.527793047517964,0.7132383930903599,0.5680155885225293,0.8101503020312133,2.2049132358174424,0.7355562354092667,0.3620987212884845,1.5656279384572265,0.7037401143858182,0.9740824809185842,0.9521429994133599,2.040984294618609,2.39796891070298,1.220018499960914,0.9792717432028282,2.6178381344106154
108,1.0003034233972186,1.7028677975789188,0.7582703903538317,0.8059955644043763,2.7153680033139524,0.8702086413904294,0.662383730271992,1.0132773123248409,2.301225801367217,1.19112643711472,0.749018954560741,1.9373596165274403,0.6754191902818327,1.2184190213858583,1.2047890446266702,2.1519693996035603,2.59453646176835,1.5031863620013108,1.27034577703703,2.802046681077819
109,0.9559709732968747,1.702995147808689,0.75743090037264,0.7747871351164659,2.679641389012004,0.8105318851275546,0.6502997612759344,0.9204168480711965,2.2557733423023083,0.9425968217454933,0.6257766166166423,1.8547431200219267,0.6877527875843097,1.1447714108719083,1.162485873642102,2.1111185142094904,2.5153282997836075,1.4216120609674883,1.1944660299736876,2.7263871783002878
110,0.9940624194763409,1.7634862258951325,0.6897327118733955,0.7549163877176889,2.5966398934216617,0.8247329001084143,0.6474942553993128,0.9952647285647346,2.252247720899239,1.3637902333930412,0.8361657267701366,1.7458990421613356,0.6903061396589232,1.1402933601321923,1.0633626233162379,2.125336017530302,2.539697908205585,1.3741125684670275,1.103206386215641,2.795488149013135
111,0.9744963088253132,1.7572386144918595,0.6753166490631642,0.7278674525806278,2.563782003978625,0.8055813781568413,0.6338261916024988,0.9428054498471959,2.212704719326105,1.2475358414098237,0.715353138552348,1.6922800187231035,0.7074051619580243,1.091274349315904,1.0476174333054604,2.106450168378118,2.4867301754469855,1.325986631259577,1.0600409747268826,2.7505315469009814
112,0.9796749265515994,1.6826019714631184,0.749693393431453,0.7794675080067947,2.7135345197051612,0.7988461146312114,0.5688357251000374,0.9407102797394059,2.281686280199141,1.012840208931915,0.6321894525744064,1.8785078501617987,0.6592471524764699,1.1730041553861599,1.1819489596983357,2.1328229893597883,2.57325859458287,1.434356473747375,1.2416811721105177,2.725740877505706
113,0.9815916491649969,1.70284607709337,0.7564705662530168,0.7789466292673147,2.6820041135801436,0.8065576522927206,0.6661525718586919,0.9086037225792767,2.261682799794082,0.9977400380744663,0.5936570758490826,1.842869419550404,0.6845887710368158,1.1378770195459194,1.1890438546158926,2.1329801431614697,2.5415687290097506,1.414779907184555,1.2271803655482718,2.7166838887068803
114,0.9045042029708468,1.7418717163060249,0.7420096807762564,0.7345486976915389,2.564696000265414,0.6722805278580432,0.5248392816280752,0.8125109263749922,2.2443344548507924,0.8834724398412668,0.407505277587862,1.5458417015201755,0.6769750950189576,1.0052093562734417,0.9787455035527692,2.0670442483386897,2.4615426782242005,1.214215455157722,1.0312794506885754,2.603666059177673
115,0.9897028515331577,1.7033739099372722,0.7223377579417337,0.7585887070223896,2.6706453648330397,0.8419913720694024,0.5588093459700851,0.9599313487296011,2.2322029045567424,1.283965340420528,0.794332355966676,1.8911519103222234,0.7060788531666332,1.18774468971008,1.1827285056550636,2.1245045643431832,2.5216897470054973,1.4414735447368154,1.2057416474423126,2.757391603065425
116,0.9902280070439528,1.7788533171843555,0.7333414873167923,0.8106422334013734,2.6380577408965182,0.8210283497357448,0.6415639916360059,0.9861997890840891,2.3330895326932595,1.0480660160142599,0.6862069822692686,1.7403020795029887,0.6468201660634134,1.139048668256647,1.0608278156075006,2.1347855096328594,2.5794579702729297,1.390349549859012,1.1408556960878533,2.791160866296003
117,0.9904649818026113,1.770959834436369,0.6944475086325643,0.7794338041134626,2.6076850713878175,0.8308833831507675,0.6817732196990284,0.9853620848600501,2.2876370736283516,1.165594165715047,0.6975187554897828,1.7271117852156,0.6730633668347463,1.1140684553047167,1.0687300833803786,2.133788215857795,2.5555565258076367,1.3814869983505154,1.1245574596721268,2.786166216685161
118,0.9219308963315995,1.6806266257848377,0.753464780550225,0.7569262346161629,2.674841744967009,0.7274957145437937,0.5156722023096717,0.8672209634419809,2.250986342457885,0.9889771377998775,0.5761485830843052,1.7839624241928778,0.6708279983917054,1.1106176985416263,1.1216296978560296,2.088861411658063,2.510771632279156,1.3551917837364391,1.1815980276158615,2.6447542196409572
